,shot,dda,t1,t2,Tepedheight(keV),error_Tepedheight(keV),nepedheight1019(m3),error_nepedheight1019(m3),pepedheight(kPa),error_pepedheight(kPa),TepsiN09preELM(keV),error_TepsiN09preELM(keV),nepsiN09preELM1019(m3),error_nepsiN09preELM1019(m3),pepsiN09preELM(kPa),error_pepsiN09preELM(kPa),Tepedestalwidth(psiN),error_Tepedestalwidth(psiN),Nepedestalwidth(psiN),error_Nepedestalwidth(psiN),pepedestalwidth(psiN),error_pepedestalwidth(psiN),TepedestalwidthRmid(cm),error_TepedestalwidthRmid(cm),NepedestalwidthRmid(cm),error_NepedestalwidthRmid(cm),pepedestalwidthRmid(cm),error_pepedestalwidthRmid(cm),neseparatrixfromexpdata1019(m3),error_neseparatrixfromexpdata1019(m3),neseparatrixfromfit1019(m3),error_neseparatrixfromfit1019(m3),neposition(psiN),error_neposition(psiN),Teposition(psiN),error_Teposition(psiN),peposition(psiN),error_peposition(psiN),nepositionRmid(m),error_nepositionRmid(m),TepositionRmid(m),error_TepositionRmid(m),pepositionRmid(m),error_pepositionRmid(m),separatrixpositionRmid(m),error_separatrixpositionRmid(m),neinnerslope,error_neinnerslope,Teinnerslope,error_Teinnerslope,peinnerslope,error_peinnerslope,beta_polped(electrons),error_beta_polped(electrons),nupedestal,error_nupedestal,rhopedestal,error_rhopedestal,Zeff,error_Zeff,BetaN(dia),error_BetaN(dia),BetaN(MHD),error_BetaN(MHD),Ip(MA),error_Ip(MA),B(T),error_B(T),R(m),error_R(m),a(m),error_a(m),averagetriangularity,error_averagetriangularity,Meff,error_Meff,P_NBI(MW),error_P_NBI(MW),P_ICRH(MW),error_P_ICRH(MW),P_TOTPNBIPohmPICRHPshi(MW),error_P_TOTPNBIPohmPICRHPshi(MW),plasmavolume(m3),error_plasmavolume(m3),q95,error_q95,gasflowrateofmainspecies1022(es),error_gasflowrateofmainspecies1022(es),H(HD),error_H(HD),electronratefromGIM1(es),error_electronratefromGIM1(es),electronratefromGIM2(es),error_electronratefromGIM2(es),electronratefromGIM3(es),error_electronratefromGIM3(es),electronratefromGIM4(es),error_electronratefromGIM4(es),electronratefromGIM5(es),error_electronratefromGIM5(es),electronratefromGIM6(es),error_electronratefromGIM6(es),electronratefromGIM7(es),error_electronratefromGIM7(es),electronratefromGIM8(es),error_electronratefromGIM8(es),electronratefromGIM9(es),error_electronratefromGIM9(es),electronratefromGIM10(es),error_electronratefromGIM10(es),electronratefromGIM11(es),error_electronratefromGIM11(es),electronratefromGIM12(es),error_electronratefromGIM12(es),electronratefromGIM13(es),error_electronratefromGIM13(es),electronratefromGIM14(es),error_electronratefromGIM14(es),electronratefromGIM15(es),error_electronratefromGIM15(es),subdivertorpressurefrombar1(10u6nbar),error_subdivertorpressurefrombar1(10u6nbar),Atomicnumberofseededimpurity,error_Atomicnumberofseededimpurity,flowrateofseededimpurity1022(es),error_flowrateofseededimpurity1022(es),FLAGDEUTERIUM,FLAGHYDROGEN,FLAGHDmix,FLAGHeJETC,FLAGSeeding,FLAGKicks,FLAGRMP,FLAGpellets,FLAGHRTSdatavalidated,divertorconfiguration
495,1.0,T009lfrassin,54.9102,56.9201,0.49447373,0.011190488,6.0014653,0.06928517,4.72086,0.11993654,0.655812,0.014841752,6.1595554,0.07111027,7.6288095,0.19381489,0.039084796,0.0051685027,0.036323972,0.0039409823,0.032771878,0.0045959093,2.0634344,0.2728648,1.9202979,0.2083434,2.0327713,0.41440654,2.9705534,0.77830994,3.0952513,0.41440654,1.0006912,0.0008970557,0.98548025,0.0009373444,0.98409563,0.0013628177,3.8290172,0.0034328853,3.820984,0.0036289573,3.8202536,0.005291904,3.828652,0.0,0.009570677,0.0018932401,0.14745927,0.009061834,0.1437525,0.029777229,0.14415842,0.003662439,1.4427963,0.08196081,3.77198e-05,4.268e-07,1.0,1.0,1.528061,0.049620967,1.3769153,0.049699705,1.9797003,0.00538576,2.181578,0.0007432697,2.9106715,0.0032328214,0.9122059,0.0039615664,0.38407686,0.0049543437,1.9749612,0.0010872271,11.344651,0.60028183,0.023901118,0.1154166,11.859716,0.17794716,74.03131,0.331151,3.4939222,0.022393763,1.2875223,0.00936788,0.025038838,0.0010872271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60064334,0.0037535762,0.74694353,0.005989658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87826055,0.17878215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
496,1.0,T005lfrassin,52.7919,53.8713,0.3973654,0.015200957,6.003529,0.07469288,3.8071811,0.15315029,0.54878706,0.020993495,6.112811,0.07605252,6.3193665,0.2542072,0.04329114,0.007106958,0.038558085,0.005206985,0.036022272,0.006229829,2.3728545,0.38954338,2.1166375,0.28583628,2.6787906,0.6388763,3.6495233,0.6501235,3.5039773,0.6388763,1.0033319,0.0009690668,0.98664963,0.0016100493,0.9859817,0.0019704578,3.8285522,0.0036981346,3.8194041,0.0062189316,3.8190382,0.007637205,3.8267226,0.0,0.006852382,0.0021569142,0.18703216,0.017139077,0.17227541,0.056478113,0.114763625,0.0046165604,1.9099449,0.16988997,3.53435e-05,6.76e-07,1.0,1.0,1.4418206,0.024589371,1.289763,0.030674426,1.9728348,0.0045374357,1.9984845,0.0002055619,2.8840027,0.0017310638,0.93832695,0.0026722818,0.27812737,0.0024601724,1.9961363,1.151e-07,9.938926,0.08867254,0.0,0.0,10.518642,0.22452044,76.81012,0.29186535,3.250248,0.015494261,1.888495,0.015836485,0.0038636923,1.151e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437711,0.0003274753,0.0,0.0,1.6447233,0.015509025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97065145,0.3435206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
497,1.0,T006lfrassin,56.193,57.2514,0.27918667,0.012381048,5.940309,0.079136714,2.644489,0.12245207,0.39715374,0.017612515,6.040301,0.080468796,4.557721,0.21104357,0.04462344,0.009756577,0.030308828,0.0057281544,0.03368817,0.00800008,2.4777021,0.5417309,1.6839683,0.3182581,2.2321084,0.87583774,3.4292388,0.6788565,3.6983764,0.87583774,1.0039325,0.0009570607,0.9921338,0.0019675891,0.99147743,0.002303699,3.826815,0.0036486941,3.820263,0.007559798,3.819899,0.00888682,3.824631,0.0,0.004936115,0.0019282782,0.20085159,0.02343755,0.16722167,0.06817679,0.083231136,0.0038539865,3.7852433,0.38615417,2.94971e-05,6.541e-07,1.0,1.0,1.1377845,0.03520588,0.9271123,0.024424499,1.958917,0.007748711,2.000098,0.0002479377,2.8887746,0.0010499551,0.93224555,0.002356038,0.27311197,0.0018196845,1.9961361,5.97e-08,6.550978,0.06756804,0.0,0.0,7.38355,0.15479125,76.52584,0.27108553,3.2293248,0.009971069,1.7250359,0.014059028,0.0038639307,5.97e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402443,0.0003167735,0.0,0.0,1.4847921,0.013742258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0498023,0.034616895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
498,1.0,T005lfrassin,53.4953,55.6634,0.37006631,0.010173252,5.8745933,0.06418167,3.4608645,0.10237851,0.5105612,0.014035506,6.012639,0.06568986,5.825564,0.17233051,0.04855586,0.005188436,0.04289961,0.0042623742,0.039820246,0.0047480366,2.619893,0.27994865,2.31772,0.23028158,2.373705,0.43625486,3.1376646,0.64578056,3.447233,0.43625486,1.0033853,0.0009151162,0.9864481,0.0012339382,0.9850916,0.0016101338,3.8276482,0.003489687,3.8185072,0.004764403,3.8174105,0.006241105,3.8258202,0.0,0.009794108,0.0020693878,0.20864132,0.0135459425,0.19553396,0.043220643,0.10317171,0.0030520023,2.154973,0.14202565,3.42558e-05,4.709e-07,1.0,1.0,1.3718361,0.03083203,1.2018641,0.034007262,1.9695108,0.00695481,1.9989737,0.0003872145,2.8877938,0.0025837934,0.9337982,0.0034072408,0.27663043,0.0045689563,1.9975084,6.34916e-05,9.572056,0.43028307,0.0,0.0,10.194899,0.21472059,76.57004,0.37221277,3.2333717,0.017675553,1.8306992,0.030697098,0.0024915934,6.34916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2422022,0.0006492578,0.0,0.0,1.5884975,0.030047862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7991592,0.24109598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
499,1.0,T006lfrassin,57.1241,58.4149,0.24375708,0.007454143,5.942581,0.045567885,2.3313196,0.07349937,0.3671353,0.011227074,6.0214834,0.04617291,4.28569,0.13511468,0.039580826,0.0066579287,0.030612867,0.003926094,0.030336125,0.0054654474,2.1766717,0.36614004,1.684194,0.21599753,2.2290678,0.52492523,3.415195,0.7051729,3.5911314,0.52492523,1.0033051,0.0005511452,0.99471176,0.0013109236,0.99272627,0.0015005866,3.8259647,0.0021018665,3.820874,0.005026649,3.820147,0.005780294,3.8241467,0.0,0.00394555,0.0011073864,0.20806938,0.01987182,0.17018564,0.05045521,0.07595771,0.002394714,4.9056616,0.33764908,2.77792e-05,4.247e-07,1.0,1.0,1.013762,0.050337527,0.78502333,0.060782038,1.9487933,0.004815481,1.998957,0.0008322462,2.895265,0.00411558,0.9248613,0.0043985723,0.2719843,0.0032650386,1.9971868,3.78297e-05,6.2994714,0.8425086,0.0,0.0,7.3774405,0.20773368,76.19153,0.23483853,3.211484,0.01572874,1.6813153,0.016652118,0.00281322,3.78297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23891664,0.0003819057,0.0,0.0,1.4423989,0.016270213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9085227,0.02609459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
500,1.0,T005lfrassin,54.3611,55.9861,0.27151692,0.016490182,6.0180316,0.11904825,2.6043136,0.1663479,0.4082071,0.024791857,6.1901774,0.12245362,4.9030356,0.31317645,0.050258275,0.008363327,0.04592217,0.006374285,0.040746424,0.007435615,2.7733552,0.46150562,2.5371306,0.3521696,2.5214803,0.8750659,3.275148,0.49844435,3.8359923,0.8750659,1.0059749,0.0016905024,0.99069107,0.0026513305,0.98803127,0.003294883,3.8303564,0.0064339032,3.8219213,0.010196983,3.8204541,0.012731693,3.8270557,0.0,0.012437013,0.004059016,0.271268,0.03476138,0.25238538,0.088491775,0.08114451,0.0051830234,3.953969,0.5584942,2.91389e-05,8.849e-07,1.0,1.0,1.2455502,0.023185425,1.0358692,0.020739984,1.9642096,0.004699955,2.0000749,0.0003522489,2.8883407,0.0017547498,0.9342798,0.0022823599,0.27523708,0.0021470326,1.9983654,0.0001177691,9.503461,0.4881837,0.0,0.0,10.259126,0.1904956,76.702065,0.2671081,3.236054,0.013811601,2.5571516,0.04575525,0.0016345978,0.0001177691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39675993,0.001332034,0.0,0.0,2.1603923,0.044423264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6655684,0.012972445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
501,1.0,T006lfrassin,57.1054,59.6523,0.249559,0.0054107807,5.977848,0.04214077,2.3777077,0.05420845,0.38281283,0.008299906,6.1342645,0.043243423,4.6089497,0.10507769,0.033755604,0.0044596493,0.03294213,0.0031343715,0.027996387,0.0038543972,1.8731564,0.24747358,1.8293842,0.1740619,2.0309927,0.39986446,3.860247,0.6522789,4.1028533,0.39986446,1.0065587,0.0005224274,0.99540865,0.0008815958,0.9934385,0.0010809846,3.8279634,0.0019870943,3.8217742,0.0033791699,3.8206818,0.004156828,3.8243227,0.0,0.008128306,0.0011189946,0.18622525,0.011745893,0.17381121,0.026319811,0.07853045,0.0017903858,4.6380334,0.23381358,2.79252e-05,3.027e-07,1.0,1.0,1.1166269,0.023886845,0.88264376,0.01854512,1.9591779,0.005029398,1.9993693,0.0007342063,2.8904455,0.001155609,0.9312373,0.0021518264,0.27496994,0.0021614097,1.9975603,0.0001860634,6.2698855,0.8754515,0.0,0.0,7.125888,0.19544834,76.497444,0.28110462,3.2215402,0.012692121,2.2659836,0.06248647,0.0024397373,0.0001860634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38777962,0.002037818,0.0,0.0,1.8782052,0.060448788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4317784,0.064724654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
502,1.0,T001rfrid,52.7053,53.954,0.40896413,0.016631989,5.7397404,0.09175991,3.7265124,0.16284092,0.5603182,0.022787342,5.9173293,0.09459899,6.256221,0.27338398,0.04907317,0.010136126,0.043751955,0.007074797,0.03964488,0.008740532,2.617394,0.54062605,2.3361032,0.37775356,2.8802836,0.74920624,2.6708078,0.35366264,2.9095995,0.74920624,1.0,0.0012553305,0.9849944,0.0018498857,0.9822629,0.0023357894,3.8241189,0.004799088,3.8161142,0.0071505425,3.8146589,0.009067851,3.8241189,0.0,0.013615115,0.003170251,0.20978548,0.021498315,0.20198548,0.051385283,0.10985988,0.0048006503,1.7224443,0.16763505,3.59682e-05,7.314e-07,1.0,1.0,1.3875028,0.046975456,1.2317963,0.043966662,1.9745966,0.006155285,1.9998031,0.0001734575,2.8839753,0.0043206178,0.9374025,0.004117333,0.27657846,0.0037535615,1.9983162,0.0001439536,9.963574,0.08338274,0.0,0.0,10.594888,0.28070822,76.67229,0.26913404,3.2387369,0.013560937,0.9681246,0.003163758,0.0016838312,0.0001439536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39941004,0.0010232639,0.0,0.0,0.5687147,0.0021404896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098456,0.21142274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
503,1.0,T002rfrid,55.0858,55.9924,0.36396426,0.011799381,6.1343904,0.09517697,3.5766058,0.12854506,0.52831066,0.017127339,6.2131925,0.09639961,6.4005713,0.23003985,0.025387727,0.008671695,0.039025523,0.008262647,0.024548335,0.008469641,1.3220093,0.45155922,2.0334227,0.43052477,2.9157693,0.755762,3.8680162,0.6307027,3.66134,0.755762,1.0035205,0.0013200964,0.99295986,0.0013161113,0.9908476,0.0019717705,3.8287725,0.0050351205,3.823273,0.0050626607,3.8221729,0.00760881,3.826939,0.0,0.0048419237,0.0026192658,0.12209279,0.015088824,0.12665589,0.07028046,0.11399876,0.0040971744,2.2361407,0.17968161,3.44264e-05,5.58e-07,1.0,1.0,1.3919848,0.056926455,1.2284684,0.05906654,1.9673399,0.005498851,2.0006251,0.0001904936,2.895197,0.002175534,0.9256925,0.0024942441,0.27816093,0.0025205347,1.9974364,0.0001038585,9.700461,0.79661494,0.0,0.0,10.302952,0.26011536,76.097,0.25758868,3.2110186,0.015210884,0.9489063,0.0022543115,0.0025635958,0.0001038585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3931789,0.000732765,0.0,0.0,0.55572784,0.0015215488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2811453,0.017535435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
504,1.0,T001rfrid,52.627,55.7712,0.4444245,0.014140126,5.785313,0.062563576,4.084311,0.13725048,0.5872005,0.018682789,5.937208,0.0642062,6.594075,0.2215894,0.044117026,0.0056685335,0.038014222,0.0045692273,0.0366125,0.005148306,2.4154766,0.31036112,2.0844455,0.25054583,1.9347414,0.47612068,3.1785948,0.6793946,3.2852573,0.47612068,1.0026802,0.0008585741,0.98525167,0.0013276138,0.98390937,0.0016668116,3.8285127,0.003278593,3.8189673,0.0051372973,3.8182328,0.0064688427,3.8270442,0.0,0.009760346,0.001892749,0.16349119,0.013175186,0.15819077,0.033220083,0.122334965,0.004110983,1.5120075,0.11256536,3.75278e-05,5.97e-07,1.0,1.0,1.5093441,0.05748407,1.3827189,0.056550834,1.975847,0.007206327,2.0009685,0.0003524403,2.888214,0.0044249534,0.934176,0.004017923,0.28060514,0.0047068163,1.9978839,0.0006253824,9.520311,0.69871396,0.0,0.0,10.056558,0.24593133,76.6585,0.28643557,3.2465055,0.017063752,0.8458829,0.0059415647,0.002116084,0.0006253824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875015,0.0024642425,0.0,0.0,0.45838133,0.0034773275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98547703,0.26824304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
505,1.0,T001rfrid,48.5758,50.1217,0.31508702,0.009599993,5.885836,0.06701862,2.953204,0.09605563,0.4546842,0.013853205,6.0786595,0.069214195,5.334228,0.17350058,0.03953079,0.0052582957,0.03243684,0.0036469712,0.030306572,0.004524935,2.2147443,0.29460022,1.8179878,0.20440182,1.8261054,0.36976203,2.4315112,0.41486454,2.8598502,0.36976203,0.9993708,0.0006451946,0.99118686,0.0011844749,0.9886686,0.001418579,3.812558,0.0024609624,3.8079748,0.0045425207,3.8065646,0.0054647415,3.8129108,0.0,0.010742195,0.0018798775,0.18965295,0.014293388,0.17117023,0.032614477,0.08936819,0.0029067812,2.9750693,0.21516274,2.9602e-05,4.51e-07,1.0,1.0,1.120782,0.024175292,0.97491163,0.0149710905,1.976997,0.0077797677,2.1200225,0.0005431414,2.8774798,0.0023063899,0.9315218,0.002760542,0.25786462,0.002906342,1.9906433,0.0003323819,7.9904947,0.70160556,0.0,0.0,8.752532,0.26553792,74.83894,0.29219276,3.3087885,0.025715625,4.604635,0.089710034,0.009356737,0.0003323819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010971576,0.00794844,2.413733,0.048438832,0.0,0.0,2.1898053,0.04014952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1349807,0.8514139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
506,1.0,T001rfrid,49.5556,51.1727,0.5050888,0.01697789,5.4576573,0.0716853,4.4132037,0.15926725,0.66873294,0.02247857,5.5892634,0.073413916,7.06782,0.25506917,0.04313941,0.008106521,0.04332027,0.0060389247,0.0357571,0.007147877,2.2210863,0.41737434,2.2313719,0.31105733,2.3229368,0.56586957,2.1258078,0.4525338,2.0301442,0.56586957,0.9944029,0.0009922279,0.9839013,0.0015394326,0.9804,0.0019269855,3.8177087,0.0038095464,3.812302,0.0059537888,3.8105,0.0074930647,3.8205922,0.0,0.011140788,0.0025069707,0.16307753,0.014088625,0.15702537,0.037849452,0.12625304,0.004556321,1.1337469,0.09111034,3.85521e-05,6.479e-07,1.0,1.0,1.4993145,0.038434003,1.4259336,0.041290186,1.9818863,0.0053531914,2.1187787,0.00032046,2.8893144,0.0023573723,0.9275488,0.0024470927,0.27245322,0.0049594073,1.9993694,0.0002582002,11.09793,0.486169,0.0,0.0,11.55227,0.23148248,75.45614,0.26064515,3.3607175,0.015450902,1.1349411,0.0054223067,0.0006306171,0.0002582002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664529,0.002702292,0.0,0.0,0.56848633,0.0027200154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76284075,0.14576758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
507,1.0,T001rfrid,48.7097,51.8452,0.2627,0.0059978664,5.9384284,0.048601847,2.4869614,0.06031923,0.4098058,0.00935653,6.094428,0.049878597,4.9172997,0.11926512,0.02705936,0.004131905,0.034140762,0.0036818183,0.02426594,0.003913338,1.5303706,0.23368423,1.9325769,0.20841354,1.528974,0.3494788,3.9720738,0.5462919,4.056306,0.3494788,1.0063393,0.0006206103,0.99619687,0.0007973655,0.9942949,0.0010643027,3.8218968,0.0023565518,3.8161607,0.0030514908,3.8150852,0.004084623,3.8183117,0.0,0.0084670875,0.0013707723,0.15670614,0.011612852,0.15720354,0.027989918,0.08115302,0.0019683007,4.221134,0.2272977,2.69796e-05,3.08e-07,1.0,1.0,1.0751836,0.027315538,0.9053546,0.021327084,1.9712737,0.0040027592,2.1182828,0.0004968567,2.8828292,0.0049643107,0.9332485,0.004858263,0.2611206,0.0047578346,1.9843813,0.0004896873,7.9034004,0.6455773,0.0,0.0,8.734288,0.23869598,75.7119,0.2990715,3.3465126,0.01672714,6.258473,0.23684825,0.015618682,0.0004896873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000544983,0.0056511494,2.3376524,0.095635526,1.9779764,0.06724423,2.140097,0.07986993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7566967,0.4262854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
508,1.0,T001rfrid,54.2068,56.8623,0.342646,0.009004872,6.80344,0.063287266,3.7648947,0.10495828,0.47649568,0.012522495,6.8921156,0.06411214,6.1593933,0.17171246,0.04248444,0.0043557547,0.04977045,0.003429174,0.037570763,0.0039199386,2.3189094,0.23774822,2.7196743,0.18738502,2.5681856,0.3421382,3.508211,0.6879218,3.5661957,0.3421382,1.0013101,0.000705216,0.9888651,0.0010585478,0.98493123,0.0013307785,3.8214061,0.0026916838,3.8146129,0.0040749204,3.812468,0.005151274,3.8206909,0.0,0.006598052,0.0021606984,0.18352334,0.011624569,0.17382286,0.057977702,0.11238182,0.0031329966,3.0661225,0.18967965,3.10336e-05,4.078e-07,1.0,1.0,1.2480532,0.033466347,1.058741,0.03989508,1.9726645,0.0034674725,2.1817744,0.0007022417,2.9047759,0.0040798318,0.9104494,0.004735442,0.3660427,0.006594794,1.9956441,2.43747e-05,7.814104,0.73535126,0.0,0.0,8.519713,0.16914602,73.06202,0.34346238,3.4093738,0.025062473,2.9709532,0.31694052,0.0043559074,2.43747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865179,0.2507796,0.0,0.0,2.1057744,0.06651027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8130474,0.23585005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
509,1.0,T001rfrid,53.9607,56.9566,0.37432873,0.01110217,6.6977983,0.07300172,4.0306315,0.12736063,0.521221,0.01545883,6.814111,0.07426945,6.647946,0.210063,0.036514375,0.0040454036,0.04094491,0.0030835853,0.031842384,0.0035967894,2.01823,0.22359838,2.2656636,0.17062846,2.2738028,0.3203338,3.4816043,0.71279055,3.5815566,0.3203338,1.0012984,0.0007723369,0.9902462,0.0011631501,0.9869937,0.0014610399,3.8230894,0.0029485303,3.8169794,0.004477749,3.8151827,0.0056482027,3.8223705,0.0,0.007076132,0.002074187,0.15750615,0.012671886,0.14965181,0.04548889,0.12475868,0.0039421474,2.5882826,0.18174173,3.24671e-05,4.815e-07,1.0,1.0,1.3370618,0.06909484,1.1665641,0.09005403,1.9747467,0.009591618,2.1818187,0.0006719679,2.904458,0.0044195796,0.9109534,0.005186935,0.36825472,0.0075548403,1.99644,1.23128e-05,10.065087,1.0955539,0.0,0.0,10.694319,0.19828424,73.04896,0.41867945,3.4173317,0.031564597,4.353445,0.15881641,0.003559947,1.23128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2133293,0.0832781,0.0,0.0,2.140121,0.07564319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2817214,0.5627261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
510,1.0,T006lfrassin,49.0,50.0012,0.39908588,0.013221296,5.195984,0.06350289,3.3068874,0.11677073,0.5475396,0.01813941,5.341745,0.06528432,5.503481,0.19433546,0.032986782,0.0061825262,0.03654503,0.0062062815,0.028704602,0.0061944155,1.8672165,0.34996185,2.071558,0.35180354,1.5818119,0.7097883,3.0726194,0.6038326,3.019809,0.7097883,1.0026186,0.0009951938,0.990835,0.0014055643,0.9882116,0.0018063076,3.8344274,0.0038046679,3.827383,0.0054258876,3.8262708,0.006994067,3.8329444,0.0,0.010016896,0.0020367943,0.1348054,0.014860185,0.13500075,0.031224914,0.099990636,0.0035308064,2.0306518,0.15936439,2.75425e-05,4.562e-07,1.0,1.0,0.95125973,0.023661956,0.8872382,0.013113292,1.980225,0.004936389,2.5857196,0.0006107495,2.8915727,0.0018166347,0.9383123,0.0022136434,0.26458436,0.0017401157,1.9878362,0.0004884481,7.9159355,0.6470418,7.3691e-06,2.55622e-05,8.515078,0.28799188,75.910866,0.1561413,4.022039,0.0091560595,2.057887,0.017316703,0.012163758,0.0004884481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017131688,0.009941668,0.0,0.0,1.0378361,0.0056379717,1.1221215,0.0065840366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232719,0.23155116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
